Num_Acc,dep,cluster_kmeans,cluster_bisecting,cluster_gmm
202400028826,91,4,4,4
202400028827,91,4,4,4
202400028828,82,3,3,4
202400028829,65,2,0,4
202400028830,94,1,3,4
202400028831,32,3,0,4
202400028832,93,4,4,4
202400028833,61,2,0,2
202400028834,42,0,1,3
202400028835,94,4,4,4
202400028836,41,3,3,3
202400028837,77,1,4,1
202400028838,39,3,3,4
202400028839,93,4,4,4
202400028840,94,3,3,4
202400028841,25,0,1,0
202400028842,44,3,3,3
202400028843,94,4,4,4
202400028844,29,3,3,3
202400028845,02,1,3,4
202400028846,94,4,4,4
202400028847,70,0,0,3
202400028848,44,2,2,2
202400028849,26,2,0,2
202400028850,58,2,2,2
202400028851,44,0,1,3
202400028852,06,2,0,4
202400028853,44,2,2,2
202400028854,14,2,0,4
202400028855,04,1,3,2
202400028856,14,3,3,3
202400028857,974,0,1,3
202400028858,14,2,2,2
202400028859,14,0,0,3
202400028860,50,0,0,0
202400028861,14,2,0,4
202400028862,14,3,3,4
202400028863,10,1,3,4
202400028864,16,2,2,2
202400028865,32,2,2,2
202400028866,07,1,3,1
202400028867,04,3,3,4
202400028868,48,0,0,4
202400028869,976,1,3,4
202400028870,13,1,3,1
202400028871,69,0,1,3
202400028872,69,2,2,2
202400028873,972,4,4,4
202400028874,973,2,2,2
202400028875,972,2,0,4
202400028876,77,0,0,0
202400028877,69,2,2,2
202400028878,78,3,3,4
202400028879,69,0,1,3
202400028880,13,1,3,4
202400028881,971,2,0,4
202400028882,31,0,1,3
202400028883,91,2,2,2
202400028884,91,2,2,2
202400028885,17,2,2,2
202400028886,72,2,0,4
202400028887,84,2,2,2
202400028888,27,3,3,3
202400028889,83,2,0,2
202400028890,59,0,1,0
202400028891,83,2,0,4
202400028892,78,2,2,2
202400028893,59,0,0,3
202400028894,13,4,4,4
202400028895,78,2,0,2
202400028896,13,1,3,4
202400028897,77,3,3,4
202400028898,73,1,0,1
202400028899,33,1,4,4
202400028900,73,2,2,2
202400028901,78,4,4,4
202400028902,78,4,4,4
202400028903,71,0,1,3
202400028904,92,3,3,4
202400028905,69,0,1,3
202400028906,95,4,4,4
202400028907,63,2,0,2
202400028908,74,2,2,2
202400028909,74,3,3,0
202400028910,62,0,0,3
202400028911,74,1,3,4
202400028912,60,2,2,2
202400028913,74,0,1,3
202400028914,59,2,2,2
202400028915,74,3,3,4
202400028916,54,2,2,2
202400028917,19,1,3,4
202400028918,50,3,3,4
202400028919,973,2,0,4
202400028920,49,1,3,4
202400028921,69,0,1,3
202400028922,45,2,0,2
202400028923,69,2,2,2
202400028924,45,2,2,2
202400028925,69,2,2,2
202400028926,44,2,2,2
202400028927,69,0,1,0
202400028928,42,1,3,2
202400028929,971,3,3,0
202400028930,37,1,3,2
202400028931,91,0,0,3
202400028932,31,2,2,2
202400028933,91,0,1,3
202400028934,29,3,3,3
202400028935,84,3,4,4
202400028936,29,1,4,4
202400028937,78,0,0,3
202400028938,27,3,3,0
202400028939,77,0,1,3
202400028940,27,0,1,3
202400028941,77,2,0,4
202400028942,17,2,2,2
202400028943,76,0,0,3
202400028944,13,1,3,4
202400028945,72,0,1,3
202400028946,13,2,2,2
202400028947,71,0,1,3
202400028948,13,2,2,2
202400028949,69,0,0,3
202400028950,67,2,2,2
202400028951,47,0,0,3
202400028952,42,1,3,2
202400028953,37,2,2,2
202400028954,33,2,2,2
202400028955,32,0,0,3
202400028956,29,0,1,0
202400028957,29,0,1,3
202400028958,29,2,2,2
202400028959,25,0,1,3
202400028960,22,3,4,4
202400028961,13,0,1,3
202400028962,13,0,1,0
202400028963,13,0,1,3
202400028964,75,0,1,3
202400028965,75,2,2,2
202400028966,75,2,2,2
202400028967,75,0,1,3
202400028968,75,2,2,2
202400028969,75,0,1,0
202400028970,75,0,1,3
202400028971,75,0,1,3
202400028972,75,0,1,3
202400028973,94,2,0,4
202400028974,94,0,0,3
202400028975,94,0,0,3
202400028976,93,2,0,4
202400028977,93,0,1,3
202400028978,93,0,0,4
202400028979,93,0,0,4
202400028980,93,0,1,3
202400028981,34,1,3,2
202400028982,71,3,3,3
202400028983,47,3,3,4
202400028984,39,1,3,4
202400028985,24,3,3,4
202400028986,01,1,3,4
202400028987,86,3,3,4
202400028988,01,3,3,3
202400028989,33,2,2,2
202400028990,57,3,3,3
202400028991,28,4,4,4
202400028992,28,4,4,4
202400028993,01,1,3,4
202400028994,30,0,1,3
202400028995,41,0,0,3
202400028996,62,1,3,4
202400028997,51,1,3,4
202400028998,19,1,3,4
202400028999,06,1,3,2
202400029000,2A,1,3,4
202400029001,79,2,2,2
202400029002,11,3,3,4
202400029003,71,1,3,2
202400029004,2B,0,0,3
202400029005,84,1,3,4
202400029006,82,0,0,3
202400029007,58,3,3,4
202400029008,64,2,2,2
202400029009,63,1,3,4
202400029010,16,2,0,4
202400029011,86,3,3,3
202400029012,04,3,3,3
202400029013,85,1,3,4
202400029014,72,1,3,4
202400029015,987,0,0,4
202400029016,63,4,4,4
202400029017,72,4,4,4
202400029018,33,4,4,4
202400029019,14,4,4,4
202400029020,77,3,3,3
202400029021,78,0,0,3
202400029022,66,3,3,4
202400029023,34,1,3,4
202400029024,83,0,0,3
202400029025,13,2,0,4
202400029026,63,2,2,2
202400029027,38,1,3,4
202400029028,26,0,0,3
202400029029,07,2,0,2
202400029030,01,2,2,1
202400029031,49,0,1,3
202400029032,56,1,3,2
202400029033,80,3,3,3
202400029034,80,4,4,4
202400029035,59,0,0,4
202400029036,59,3,3,4
202400029037,13,4,4,4
202400029038,13,4,4,4
202400029039,57,4,4,4
202400029040,94,4,4,4
202400029041,54,4,4,3
202400029042,94,2,0,4
202400029043,33,4,4,4
202400029044,91,4,4,4
202400029045,93,2,0,4
202400029046,91,4,4,4
202400029047,91,4,4,4
202400029048,93,2,0,4
202400029049,91,4,4,3
202400029050,78,4,4,4
202400029051,93,0,0,0
202400029052,78,3,3,4
202400029053,93,2,0,4
202400029054,92,4,4,4
202400029055,94,4,4,4
202400029056,92,2,0,4
202400029057,94,4,4,4
202400029058,64,3,3,3
202400029059,92,2,0,2
202400029060,27,2,2,2
202400029061,35,2,2,2
202400029062,74,2,2,2
202400029063,35,1,3,4
202400029064,91,1,3,2
202400029065,51,1,3,4
202400029066,76,2,0,2
202400029067,76,0,0,3
202400029068,76,2,2,1
202400029069,28,1,3,4
202400029070,76,0,0,3
202400029071,76,0,1,0
202400029072,19,4,4,1
202400029073,76,2,2,4
202400029074,30,1,3,4
202400029075,76,0,0,3
202400029076,62,2,2,2
202400029077,56,2,2,2
202400029078,13,1,3,4
202400029079,80,3,3,4
202400029080,13,4,4,4
202400029081,71,2,0,4
202400029082,13,1,3,2
202400029083,71,2,0,4
202400029084,61,2,0,2
202400029085,973,2,2,2
202400029086,01,1,3,4
202400029087,69,0,1,3
202400029088,58,0,0,3
202400029089,972,2,2,2
202400029090,54,3,3,3
202400029091,69,0,1,3
202400029092,72,2,0,2
202400029093,971,2,2,2
202400029094,72,1,3,2
202400029095,971,4,4,4
202400029096,60,3,3,4
202400029097,971,3,3,4
202400029098,45,3,3,4
202400029099,2A,2,2,2
202400029100,18,1,3,2
202400029101,2A,2,2,2
202400029102,10,1,3,4
202400029103,95,0,0,0
202400029104,36,3,3,4
202400029105,07,2,2,2
202400029106,85,2,2,2
202400029107,91,2,0,4
202400029108,91,0,1,3
202400029109,27,1,3,4
202400029110,91,2,2,2
202400029111,24,3,3,4
202400029112,90,2,2,2
202400029113,987,1,3,4
202400029114,89,2,2,1
202400029115,06,1,3,4
202400029116,87,2,2,2
202400029117,42,3,3,4
202400029118,87,0,1,3
202400029119,82,4,4,4
202400029120,87,2,0,4
202400029121,53,1,3,4
202400029122,84,3,3,0
202400029123,68,4,4,4
202400029124,84,2,0,1
202400029125,84,2,2,2
202400029126,83,2,2,2
202400029127,64,4,4,4
202400029128,83,2,2,2
202400029129,60,4,4,4
202400029130,988,0,0,3
202400029131,83,2,0,4
202400029132,83,2,0,2
202400029133,971,3,3,4
202400029134,978,2,0,4
202400029135,83,2,2,2
202400029136,972,3,3,0
202400029137,2B,1,3,2
202400029138,79,0,1,0
202400029139,34,0,0,4
202400029140,77,3,0,3
202400029141,76,2,2,2
202400029142,89,1,3,4
202400029143,74,0,1,4
202400029144,68,0,0,3
202400029145,73,2,2,2
202400029146,42,2,0,1
202400029147,73,2,2,2
202400029148,26,1,3,4
202400029149,72,3,3,4
202400029150,49,1,3,4
202400029151,56,4,4,4
202400029152,70,1,3,4
202400029153,29,2,2,2
202400029154,64,2,2,2
202400029155,64,1,3,4
202400029156,27,1,3,4
202400029157,64,0,1,0
202400029158,60,4,4,4
202400029159,64,2,2,2
202400029160,13,4,4,4
202400029161,64,0,1,0
202400029162,60,0,1,3
202400029163,13,4,4,4
202400029164,59,0,0,3
202400029165,13,4,4,4
202400029166,59,2,0,2
202400029167,57,2,0,4
202400029168,13,1,3,4
202400029169,56,2,2,2
202400029170,13,4,4,4
202400029171,56,0,1,3
202400029172,13,1,3,4
202400029173,56,2,2,2
202400029174,54,0,1,3
202400029175,91,1,4,4
202400029176,54,0,0,3
202400029177,94,4,4,4
202400029178,54,2,2,1
202400029179,93,4,4,4
202400029180,51,0,1,3
202400029181,44,2,2,2
202400029182,51,3,1,3
202400029183,51,2,2,2
202400029184,44,3,3,4
202400029185,45,2,2,2
202400029186,45,2,2,2
202400029187,44,0,1,0
202400029188,44,2,2,2
202400029189,43,0,0,3
202400029190,41,0,1,3
202400029191,44,2,2,2
202400029192,37,2,2,2
202400029193,36,0,1,0
202400029194,44,0,1,3
202400029195,34,0,1,3
202400029196,34,2,2,2
202400029197,44,2,2,2
202400029198,33,0,1,3
202400029199,44,2,2,2
202400029200,44,2,2,2
202400029201,44,2,2,2
202400029202,33,2,2,2
202400029203,44,2,2,2
202400029204,44,0,1,3
202400029205,33,2,2,2
202400029206,44,0,1,0
202400029207,32,2,2,2
202400029208,44,0,0,0
202400029209,976,2,2,2
202400029210,22,3,0,4
202400029211,974,0,0,4
202400029212,973,2,2,2
202400029213,19,2,2,2
202400029214,69,0,1,0
202400029215,19,2,2,2
202400029216,69,2,2,2
202400029217,971,1,3,4
202400029218,13,2,2,1
202400029219,971,0,0,3
202400029220,13,2,2,2
202400029221,971,2,0,4
202400029222,13,2,2,2
202400029223,10,0,1,0
202400029224,971,0,1,3
202400029225,07,1,3,4
202400029226,971,0,1,0
202400029227,95,2,2,2
202400029228,07,2,2,2
202400029229,06,2,2,2
202400029230,95,0,1,3
202400029231,06,2,0,4
202400029232,95,2,2,1
202400029233,75,2,2,2
202400029234,95,2,0,4
202400029235,95,2,2,2
202400029236,75,2,2,2
202400029237,95,2,2,2
202400029238,75,0,1,3
202400029239,91,2,0,4
202400029240,75,0,1,3
202400029241,91,2,2,2
202400029242,91,0,0,3
202400029243,75,2,2,2
202400029244,91,2,2,2
202400029245,75,0,1,3
202400029246,85,0,1,0
202400029247,75,2,2,2
202400029248,84,2,2,2
202400029249,75,2,2,2
202400029250,83,1,3,4
202400029251,75,0,1,0
202400029252,82,2,0,4
202400029253,75,0,1,0
202400029254,78,2,0,4
202400029255,75,2,2,2
202400029256,78,3,3,4
202400029257,75,2,2,2
202400029258,75,0,1,0
202400029259,77,0,1,3
202400029260,76,2,0,4
202400029261,94,0,0,3
202400029262,71,2,0,2
202400029263,94,2,0,2
202400029264,71,0,1,3
202400029265,94,2,0,1
202400029266,71,0,0,3
202400029267,93,0,0,3
202400029268,71,2,2,2
202400029269,93,0,1,3
202400029270,69,0,1,3
202400029271,93,2,2,2
202400029272,69,0,1,3
202400029273,93,2,2,2
202400029274,69,0,1,3
202400029275,93,0,1,3
202400029276,69,0,0,0
202400029277,93,0,0,0
202400029278,69,2,2,2
202400029279,93,0,0,0
202400029280,64,0,0,3
202400029281,92,2,0,4
202400029282,59,2,2,2
202400029283,92,2,0,4
202400029284,92,0,0,3
202400029285,59,2,2,2
202400029286,92,0,0,0
202400029287,59,2,2,2
202400029288,92,0,0,4
202400029289,54,2,2,1
202400029290,92,2,0,4
202400029291,54,2,2,2
202400029292,92,0,0,0
202400029293,54,0,1,3
202400029294,92,2,0,4
202400029295,51,0,0,0
202400029296,60,3,3,3
202400029297,42,3,3,4
202400029298,35,1,3,2
202400029299,42,0,1,0
202400029300,16,1,3,2
202400029301,42,2,2,2
202400029302,06,2,0,4
202400029303,37,2,2,2
202400029304,31,0,0,4
202400029305,34,0,1,3
202400029306,59,3,3,3
202400029307,33,0,1,0
202400029308,60,0,1,3
202400029309,33,2,2,2
202400029310,56,2,0,4
202400029311,31,2,2,2
202400029312,76,1,3,4
202400029313,2B,3,3,4
202400029314,28,0,1,3
202400029315,27,3,3,4
202400029316,33,3,3,3
202400029317,89,0,1,3
202400029318,27,2,2,2
202400029319,89,3,3,4
202400029320,27,2,2,2
202400029321,63,1,3,4
202400029322,26,1,4,4
202400029323,973,2,2,2
202400029324,61,3,3,3
202400029325,972,3,3,0
202400029326,42,3,3,4
202400029327,69,2,2,2
202400029328,34,1,3,1
202400029329,13,0,1,3
202400029330,29,1,3,4
202400029331,69,2,0,2
202400029332,13,2,0,4
202400029333,02,3,3,4
202400029334,15,1,3,4
202400029335,69,2,2,2
202400029336,13,2,0,1
202400029337,43,0,1,3
202400029338,973,1,3,2
202400029339,2A,2,2,2
202400029340,13,2,2,2
202400029341,95,2,2,2
202400029342,04,1,3,2
202400029343,91,2,0,4
202400029344,02,2,0,4
202400029345,91,1,3,4
202400029346,75,0,1,0
202400029347,75,0,1,3
202400029348,91,0,1,3
202400029349,75,0,1,3
202400029350,89,1,3,2
202400029351,75,2,2,2
202400029352,89,2,2,2
202400029353,75,2,2,2
202400029354,88,2,2,2
202400029355,75,2,2,2
202400029356,75,0,1,0
202400029357,87,2,2,2
202400029358,75,2,2,2
202400029359,87,2,2,2
202400029360,87,2,2,2
202400029361,75,2,2,2
202400029362,84,2,2,2
202400029363,75,0,1,3
202400029364,84,1,3,4
202400029365,75,2,2,2
202400029366,83,2,2,2
202400029367,75,2,2,2
202400029368,94,2,0,4
202400029369,83,2,2,2
202400029370,94,0,0,4
202400029371,80,2,0,4
202400029372,94,2,0,4
202400029373,94,2,2,2
202400029374,78,2,0,4
202400029375,94,2,0,4
202400029376,77,2,2,2
202400029377,94,2,2,2
202400029378,77,2,0,4
202400029379,94,0,0,3
202400029380,94,2,2,2
202400029381,77,2,2,2
202400029382,93,2,2,2
202400029383,77,2,0,4
202400029384,93,2,0,2
202400029385,77,3,3,4
202400029386,93,2,2,2
202400029387,76,2,0,2
202400029388,93,2,0,4
202400029389,93,2,0,4
202400029390,74,2,2,2
202400029391,93,0,1,3
202400029392,74,0,0,0
202400029393,72,2,2,2
202400029394,92,0,0,3
202400029395,72,2,2,2
202400029396,92,2,2,2
202400029397,71,2,2,2
202400029398,92,2,2,2
202400029399,69,2,2,2
202400029400,92,2,0,4
202400029401,67,2,2,2
202400029402,92,2,0,4
202400029403,67,2,0,2
202400029404,92,2,2,2
202400029405,66,2,2,2
202400029406,92,2,0,1
202400029407,92,0,0,3
202400029408,64,2,2,2
202400029409,92,2,0,4
202400029410,64,2,2,2
202400029411,24,2,0,2
202400029412,63,2,2,2
202400029413,17,3,3,4
202400029414,06,1,3,4
202400029415,63,2,2,2
202400029416,06,1,3,4
202400029417,63,2,0,2
202400029418,41,4,4,4
202400029419,56,3,3,0
202400029420,62,3,3,3
202400029421,11,1,3,4
202400029422,71,2,2,2
202400029423,49,3,3,4
202400029424,62,1,3,1
202400029425,39,1,3,4
202400029426,25,3,4,4
202400029427,59,0,1,3
202400029428,85,1,3,4
202400029429,70,1,3,4
202400029430,14,0,0,3
202400029431,59,0,1,3
202400029432,09,0,0,3
202400029433,38,3,3,4
202400029434,06,2,0,4
202400029435,56,2,0,4
202400029436,54,2,2,2
202400029437,54,2,0,2
202400029438,54,2,2,2
202400029439,51,2,2,2
202400029440,51,2,2,2
202400029441,75,0,1,0
202400029442,51,2,2,2
202400029443,75,0,1,0
202400029444,50,2,2,2
202400029445,94,2,0,4
202400029446,47,2,0,4
202400029447,94,0,1,3
202400029448,47,2,2,2
202400029449,94,2,0,4
202400029450,94,0,0,3
202400029451,43,2,0,4
202400029452,94,0,0,3
202400029453,37,2,2,2
202400029454,93,2,0,4
202400029455,37,2,0,2
202400029456,93,0,1,3
202400029457,37,2,2,2
202400029458,93,2,2,2
202400029459,37,2,2,2
202400029460,93,2,2,2
202400029461,93,2,0,4
202400029462,35,2,2,2
202400029463,93,0,0,3
202400029464,34,0,1,0
202400029465,93,0,1,0
202400029466,34,2,2,2
202400029467,92,0,0,3
202400029468,92,2,0,4
202400029469,29,2,2,2
202400029470,92,2,2,2
202400029471,92,2,2,2
202400029472,92,0,1,3
202400029473,25,0,1,0
202400029474,92,2,0,4
202400029475,25,2,0,4
202400029476,92,0,0,3
202400029477,24,2,0,4
202400029478,92,0,0,0
202400029479,19,2,2,1
202400029480,92,3,3,3
202400029481,15,3,3,4
202400029482,92,0,0,3
202400029483,35,2,0,4
202400029484,15,2,0,1
202400029485,47,3,3,3
202400029486,13,0,1,3
202400029487,13,2,2,2
202400029488,68,3,3,4
202400029489,01,3,3,4
202400029490,13,2,2,2
202400029491,06,2,2,2
202400029492,10,2,2,2
202400029493,60,3,3,4
202400029494,51,3,4,4
202400029495,10,2,2,2
202400029496,79,2,2,2
202400029497,06,0,1,3
202400029498,2A,1,3,2
202400029499,01,2,2,2
202400029500,80,2,0,4
202400029501,75,2,2,2
202400029502,65,1,4,4
202400029503,32,2,0,4
202400029504,75,0,1,3
202400029505,32,1,3,2
202400029506,75,0,1,3
202400029507,61,2,2,1
202400029508,34,1,3,4
202400029509,75,2,2,2
202400029510,75,2,2,2
202400029511,39,3,3,4
202400029512,75,2,2,2
202400029513,66,1,3,4
202400029514,75,2,2,2
202400029515,72,1,3,1
202400029516,75,2,2,2
202400029517,06,2,2,2
202400029518,75,2,2,2
202400029519,64,1,3,4
202400029520,75,0,1,3
202400029521,27,2,0,4
202400029522,75,0,1,0
202400029523,30,2,0,2
202400029524,75,2,2,2
202400029525,71,4,4,4
202400029526,75,0,1,3
202400029527,988,0,0,3
202400029528,971,2,0,4
202400029529,75,2,2,2
202400029530,78,0,1,3
202400029531,68,2,0,4
202400029532,01,0,1,3
202400029533,75,2,2,2
202400029534,69,3,3,3
202400029535,69,0,0,3
202400029536,75,0,1,3
202400029537,17,0,0,4
202400029538,86,3,3,4
202400029539,29,2,0,2
202400029540,75,0,1,0
202400029541,60,3,3,4
202400029542,75,0,1,3
202400029543,75,2,2,2
202400029544,62,4,4,4
202400029545,94,2,2,2
202400029546,59,3,3,4
202400029547,59,2,0,2
202400029548,94,2,2,2
202400029549,13,3,0,4
202400029550,69,1,3,2
202400029551,67,1,3,2
202400029552,54,4,4,4
202400029553,94,2,2,2
202400029554,67,1,3,2
202400029555,91,4,4,4
202400029556,94,2,2,2
202400029557,33,1,3,4
202400029558,78,4,4,4
202400029559,94,2,0,4
202400029560,78,4,4,4
202400029561,94,4,4,4
202400029562,93,2,0,4
202400029563,77,4,4,4
202400029564,93,2,0,2
202400029565,78,4,4,3
202400029566,80,2,0,4
202400029567,04,2,2,2
202400029568,93,0,1,3
202400029569,95,4,4,4
202400029570,88,2,0,2
202400029571,77,2,2,2
202400029572,95,3,3,3
202400029573,987,0,0,0
202400029574,972,0,0,3
202400029575,93,2,2,2
202400029576,974,2,0,1
202400029577,69,0,0,3
202400029578,973,2,2,2
202400029579,92,0,0,0
202400029580,971,2,2,2
202400029581,69,2,2,2
202400029582,92,0,0,0
202400029583,91,2,0,4
202400029584,69,2,2,2
202400029585,84,0,0,0
202400029586,92,2,2,2
202400029587,971,0,1,3
202400029588,83,0,1,0
202400029589,92,0,0,3
202400029590,971,2,0,4
202400029591,81,2,0,4
202400029592,2A,1,3,1
202400029593,92,2,0,4
202400029594,2A,2,0,4
202400029595,81,2,2,2
202400029596,92,2,0,4
202400029597,2A,0,1,3
202400029598,74,2,2,2
202400029599,75,2,2,2
202400029600,69,2,0,1
202400029601,91,2,2,2
202400029602,63,0,1,3
202400029603,88,2,2,2
202400029604,45,3,3,4
202400029605,39,1,3,4
202400029606,38,2,2,2
202400029607,84,2,2,2
202400029608,40,2,0,4
202400029609,83,2,2,2
202400029610,37,0,1,3
202400029611,17,2,0,2
202400029612,34,2,2,2
202400029613,78,2,2,2
202400029614,32,0,0,4
202400029615,71,4,4,4
202400029616,77,1,3,4
202400029617,25,0,0,4
202400029618,68,1,3,4
202400029619,22,2,0,2
202400029620,57,3,3,3
202400029621,22,2,2,2
202400029622,01,2,0,2
202400029623,77,2,2,1
202400029624,22,1,3,4
202400029625,13,2,2,2
202400029626,51,1,3,4
202400029627,76,2,2,2
202400029628,13,2,2,2
202400029629,71,0,1,3
202400029630,38,1,3,4
202400029631,72,2,2,2
202400029632,13,2,2,2
202400029633,71,2,0,4
202400029634,72,2,2,2
202400029635,13,3,3,4
202400029636,69,0,0,3
202400029637,69,0,1,3
202400029638,75,0,1,3
202400029639,76,1,3,1
202400029640,33,0,1,3
202400029641,69,2,2,2
202400029642,75,0,1,3
202400029643,76,1,3,4
202400029644,33,2,2,2
202400029645,68,2,0,4
202400029646,75,0,1,3
202400029647,2A,1,3,4
202400029648,64,0,1,3
202400029649,33,2,2,2
202400029650,71,2,0,4
202400029651,75,2,2,1
202400029652,63,2,2,2
202400029653,71,3,3,4
202400029654,62,2,2,2
202400029655,33,2,2,2
202400029656,59,0,1,3
202400029657,63,1,3,4
202400029658,75,2,2,2
202400029659,49,1,3,4
202400029660,59,2,2,2
202400029661,75,2,2,2
202400029662,12,1,3,4
202400029663,59,0,1,0
202400029664,44,3,3,3
202400029665,75,0,1,3
202400029666,38,2,0,4
202400029667,59,2,2,2
202400029668,75,2,2,2
202400029669,31,2,2,2
202400029670,59,2,2,2
202400029671,02,2,0,4
202400029672,75,2,2,2
202400029673,59,2,2,1
202400029674,75,2,2,2
202400029675,72,1,3,4
202400029676,59,2,2,2
202400029677,56,2,2,2
202400029678,18,3,3,3
202400029679,14,2,0,4
202400029680,75,0,1,3
202400029681,75,0,1,3
202400029682,73,2,0,4
202400029683,54,2,2,2
202400029684,75,0,1,3
202400029685,10,0,1,0
202400029686,75,0,1,0
202400029687,31,2,2,2
202400029688,14,2,2,2
202400029689,31,2,2,2
202400029690,85,0,0,3
202400029691,94,0,1,3
202400029692,14,0,0,4
202400029693,22,1,3,4
202400029694,28,1,3,4
202400029695,94,0,0,4
202400029696,48,1,3,4
202400029697,17,2,2,2
202400029698,13,0,1,0
202400029699,94,0,0,0
202400029700,88,2,0,4
202400029701,13,2,0,4
202400029702,44,1,3,4
202400029703,63,1,3,4
202400029704,12,2,0,4
202400029705,13,0,1,3
202400029706,94,2,0,4
202400029707,69,1,3,2
202400029708,13,2,2,2
202400029709,93,0,0,0
202400029710,91,4,4,4
202400029711,09,2,0,4
202400029712,13,1,3,4
202400029713,92,0,0,3
202400029714,06,0,1,3
202400029715,06,0,1,3
202400029716,971,2,0,4
202400029717,04,2,2,2
202400029718,03,2,2,2
202400029719,92,0,0,0
202400029720,13,1,3,2
202400029721,03,2,2,2
202400029722,52,2,2,1
202400029723,03,0,1,3
202400029724,75,2,2,2
202400029725,92,0,0,0
202400029726,88,1,3,4
202400029727,01,2,2,2
202400029728,75,2,2,2
202400029729,75,0,1,3
202400029730,63,1,3,2
202400029731,75,0,1,3
202400029732,01,0,0,0
202400029733,42,1,3,2
202400029734,75,2,2,2
202400029735,42,1,3,4
202400029736,43,1,3,4
202400029737,69,1,3,4
202400029738,33,2,0,2
202400029739,75,2,2,2
202400029740,75,2,2,2
202400029741,64,2,2,2
202400029742,31,1,3,4
202400029743,75,2,2,2
202400029744,75,2,2,2
202400029745,33,4,4,4
202400029746,44,3,3,3
202400029747,75,0,1,3
202400029748,14,2,2,2
202400029749,972,2,0,4
202400029750,60,1,3,4
202400029751,75,2,2,2
202400029752,75,2,2,2
202400029753,61,4,4,3
202400029754,59,2,2,2
202400029755,75,0,1,3
202400029756,75,2,2,2
202400029757,13,2,0,4
202400029758,75,2,2,2
202400029759,56,2,2,2
202400029760,13,2,0,4
202400029761,76,1,3,2
202400029762,75,2,2,2
202400029763,75,0,1,3
202400029764,13,4,4,4
202400029765,89,3,3,4
202400029766,75,2,2,2
202400029767,46,3,3,4
202400029768,13,4,4,4
202400029769,75,0,1,0
202400029770,86,3,3,4
202400029771,67,1,3,2
202400029772,75,0,1,0
202400029773,75,0,1,3
202400029774,75,0,1,3
202400029775,67,1,3,2
202400029776,38,3,3,3
202400029777,94,0,0,4
202400029778,03,0,0,0
202400029779,67,1,3,2
202400029780,75,2,2,2
202400029781,15,2,0,4
202400029782,77,4,4,4
202400029783,94,0,1,3
202400029784,01,2,2,2
202400029785,91,4,4,4
202400029786,94,2,0,4
202400029787,75,0,1,3
202400029788,72,2,2,2
202400029789,92,4,4,4
202400029790,94,2,2,2
202400029791,43,1,3,4
202400029792,94,4,4,4
202400029793,94,2,2,2
202400029794,10,3,3,4
